x_mm,y_mm,eps_x,eps_y,gamma_xy  (P=83.4kN, step=35)
1.900000000000000000e+02,1.100000000000000000e+02,3.063031861817988442e-05,-2.618280451504475704e-05,-8.842397723900882105e-05
2.100000000000000000e+02,1.100000000000000000e+02,3.389399848839637737e-05,-1.923337465290947230e-05,-7.718753268624657150e-05
2.300000000000000000e+02,1.100000000000000000e+02,3.916700511287111780e-05,-1.228394479077418418e-05,-6.215682530833006500e-05
2.500000000000000000e+02,1.100000000000000000e+02,4.376683814355661410e-05,-5.334514928638900293e-06,-4.688265477834521435e-05
2.700000000000000000e+02,1.100000000000000000e+02,4.888128023631656223e-05,-7.186925104933402537e-06,-3.879057914564407975e-05
2.900000000000000000e+02,1.100000000000000000e+02,5.688294957619891034e-05,-9.039335281227903933e-06,-2.977623335071664630e-05
3.100000000000000000e+02,1.100000000000000000e+02,7.015592123189375604e-05,-1.089174545752240618e-05,-1.528967504147943579e-05
3.300000000000000000e+02,1.100000000000000000e+02,6.950412363585175039e-05,-1.274415563381690842e-05,-1.413585862862598943e-05
3.500000000000000000e+02,1.100000000000000000e+02,6.386647078015739935e-05,-1.459656581011141066e-05,-1.551772055708304949e-05
3.700000000000000000e+02,1.100000000000000000e+02,6.274491095524515043e-05,-1.323866595166261421e-05,-9.095785743155680280e-06
3.900000000000000000e+02,1.100000000000000000e+02,6.343768150521744871e-05,-1.188076609321381437e-05,-1.573644028555793058e-06
4.100000000000000000e+02,1.100000000000000000e+02,6.571306256966005072e-05,-1.052286623476501622e-05,6.699012185711036079e-06
4.300000000000000000e+02,1.100000000000000000e+02,7.161558404761632520e-05,-9.164966376316219766e-06,1.986319575987817264e-05
4.500000000000000000e+02,1.100000000000000000e+02,6.762505270766600799e-05,-7.807066517867421618e-06,2.357589761171001414e-05
4.700000000000000000e+02,1.100000000000000000e+02,5.992296160151013609e-05,-8.644614924145805422e-06,2.286617884519650311e-05
4.900000000000000000e+02,1.100000000000000000e+02,5.684554308402875911e-05,-9.482163330424190920e-06,3.347673639696105153e-05
5.100000000000000000e+02,1.100000000000000000e+02,5.719191403320541476e-05,-1.031971173670257472e-05,4.447495631570150195e-05
5.300000000000000000e+02,1.100000000000000000e+02,5.743685167016876621e-05,-1.115726014298096022e-05,5.408096921467912620e-05
5.500000000000000000e+02,1.100000000000000000e+02,4.949633180349590834e-05,-1.199480854925934403e-05,5.487471228623366066e-05
5.700000000000000000e+02,1.100000000000000000e+02,4.165641963911267953e-05,-1.607288402861178984e-05,5.297002297905078707e-05
5.900000000000000000e+02,1.100000000000000000e+02,3.551541239063914218e-05,-2.015095950796423396e-05,5.525473013834564744e-05
